,url_length,hostname_length,path_length,query_length,has_ip,has_at_symbol,count_dots,count_hyphens,count_slashes,count_underscores,count_question_marks,count_equals,count_ampersands,count_digits,count_uppercase,count_lowercase,digit_ratio,uppercase_ratio,special_char_count,subdomain_count,max_segment_length,avg_segment_length,url_entropy,hostname_entropy,path_entropy,uses_https,suspicious_words,count_percent,count_semicolons,count_colons,count_brackets,count_plus,count_asterisk,path_depth,query_params,max_consecutive_digits,max_consecutive_letters,hostname_digit_ratio,path_digit_ratio,domain_length,tld_length,vowel_consonant_ratio,unique_char_ratio,numeric_domain_ratio,shortening_service,suspicious_tld
455450,-0.15020905,0.43711677,-0.045044627,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,0.04492708,-0.6716428,-0.4285961,-0.2241128,0.112404324,0.86223507,0.32440633,-0.17876302,0.8255646,0.40195364,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,0.75071466,-0.2335685,-0.5758652,1.0048945,2.2019944,2.48161,-0.19348162,-0.22330509,-0.2556622,-0.072919846
486586,-0.36383358,-0.51323056,-0.16136456,-0.21509846,-0.13876878,-0.12997864,-1.0807016,0.017109161,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.30507866,-0.6716428,-0.4285961,-0.2241128,-1.2088159,0.07513522,0.4745417,-0.08178637,0.3045528,0.49921724,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-0.04716162,-0.2335685,-0.5758652,0.16257435,0.013864466,0.7118421,0.3792401,-0.22330509,-0.2556622,-0.072919846
115692,-0.6842704,0.30135286,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.77175295,-0.6716428,-0.4285961,-0.2241128,0.112404324,0.46868518,0.17427114,-1.3774357,0.25000805,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,0.5837344,0.013864466,0.10351589,0.7392368,-0.22330509,-0.2556622,-0.072919846
359767,-0.022034336,0.43711677,0.14882192,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.09576982,-0.1802945,0.04492708,0.12249367,-0.20430063,-0.2241128,0.112404324,0.07513522,0.41840288,0.663252,1.099456,0.68228585,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,0.53704447,-0.04716162,-0.2335685,0.4809975,0.16257435,0.013864466,0.68653655,0.037972417,-0.22330509,-0.2556622,-0.072919846
319796,0.6402017,0.30135286,1.3895679,-0.21509846,-0.13876878,-0.12997864,1.0413892,1.8220143,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.06858503,-0.10369204,1.0560547,0.011285961,-0.2297339,-0.2241128,1.4336245,-0.31841472,-0.6514731,1.1353903,0.7974666,0.9218981,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,1.1466942,1.5485909,-0.2335685,0.10551301,-0.2585857,-1.0802006,-1.4552891,-1.0274851,-0.22330509,-0.2556622,-0.072919846
463672,0.6829266,-0.7847584,1.8160743,-0.21509846,-0.13876878,-0.12997864,6.700298,-0.4341171,1.428026,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,0.20271781,0.82271755,-0.5609355,0.6226839,-0.2241128,-1.2088159,-0.9087396,-0.7412733,-0.10479321,-0.51644474,0.6423514,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,-0.37743002,-0.24663068,-0.2335685,-0.47992623,-0.8903257,2.2019944,1.4028617,-1.3915101,-0.22330509,-0.2556622,-0.072919846
36669,0.12750283,0.30135286,0.4977817,-0.21509846,-0.13876878,-0.12997864,1.0413892,0.017109161,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.10369204,0.4338223,-0.6716428,-0.15954724,-0.2241128,1.4336245,-0.12163975,-0.6514731,0.27209413,0.5237376,0.7289028,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,-0.68225485,0.15230744,-0.2335685,-0.5758652,-0.04800568,3.2960594,-0.2782323,-0.841042,-0.22330509,-0.2556622,-0.072919846
258796,0.27704,-0.37746668,0.9242881,-0.21509846,-0.13876878,-0.12997864,-0.37333798,1.8220143,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.5616496,0.27932027,0.006037555,1.0038091,1.0350296,-0.2241128,0.112404324,-0.51518965,-0.5764055,1.253899,-0.6342013,0.88410974,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,2.9756432,-0.6455688,-0.2335685,1.1075397,-0.46916574,0.013864466,0.5577963,-0.44875184,-0.22330509,-0.2556622,-0.072919846
235236,0.89655113,0.30135286,-0.3552311,1.2542523,-0.13876878,-0.12997864,0.3340256,0.46833542,-0.9059022,4.7567625,1.7101827,0.6672391,-0.16986519,0.06858503,0.5091277,1.0949442,-0.0675135,1.154653,0.0598347,0.112404324,0.46868518,0.17427114,1.4721322,0.7974666,0.49173632,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,0.5884504,1.1466942,0.3517765,-0.2335685,-0.5758652,0.5837344,0.013864466,0.5736317,-1.010554,-0.22330509,-0.2556622,-0.072919846
419782,-0.55609566,-0.10593886,-0.62664425,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.61619484,-0.6716428,-0.15305156,-0.2241128,-1.2088159,0.6654601,1.1501505,-1.0959879,0.32522067,-0.53302205,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,0.55124557,-0.2335685,-0.5758652,0.7943144,0.013864466,0.5219641,0.43126562,-0.22330509,-0.2556622,-0.072919846
348969,4.7204304,0.30135286,-0.31645778,5.924689,-0.13876878,7.693571,8.822389,-0.4341171,-0.32242018,-0.2848693,1.7101827,5.4499407,9.840374,4.6705213,0.27932027,4.71167,1.614747,0.010073841,7.4424696,-1.2088159,1.255785,2.0444655,2.179544,0.66432405,0.31155398,-1.0827192,-0.22325253,-0.06929124,12.476928,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,9.261909,2.3659935,1.1496527,-0.2335685,-0.5758652,1.4260545,0.013864466,0.5957573,-2.4858413,-0.22330509,-0.2556622,-0.072919846
528,0.7256515,-1.3278141,-0.89805746,1.7527821,-0.13876878,-0.12997864,1.7487528,-0.4341171,6.0958824,-0.2848693,3.7733998,0.6672391,-0.16986519,-0.17794725,-0.1802945,0.9004966,-0.3444061,-0.4285961,0.0598347,-1.2088159,-1.1055146,-0.876676,0.53066206,-1.8705447,-1.2967589,-1.0827192,3.2097104,-0.06929124,-0.11634927,11.424192,-0.07281241,-0.09906927,-0.009524341,-0.72996825,0.5884504,-0.07260519,-0.44609973,1.7351179,-0.5758652,-1.1009058,0.013864466,-0.7440221,-0.8807474,1.5183539,3.9114115,-0.072919846
357106,0.8538262,-0.51323056,2.0487142,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,1.3012464,0.43252522,0.5893804,1.5497476,1.1003023,0.0598347,-1.2088159,-0.51518965,-0.36427927,1.8570278,-0.14151092,1.1659486,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,0.23221964,-0.6455688,-0.2335685,1.3686403,-0.46916574,-1.0802006,-0.6012321,-0.79708517,-0.22330509,-0.2556622,-0.072919846
149466,-0.4920083,1.5232279,-1.0143774,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.46063673,-0.6716428,-0.4285961,-0.2241128,1.4336245,0.46868518,0.3619402,-0.43193683,1.499657,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,-0.46916574,0.013864466,-0.5645433,0.5730846,-0.22330509,3.9114115,-0.072919846
457703,-0.42792094,-0.37746668,-0.31645778,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.4217472,-0.6716428,-0.4285961,-0.2241128,0.112404324,-0.31841472,-0.5764055,-0.7083776,-0.5364644,0.21710773,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-0.44609973,-0.2335685,-0.5758652,-0.2585857,-1.0802006,-0.5503335,0.029674659,-0.22330509,-0.2556622,-0.072919846
59369,-0.55609566,1.1159363,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.5384158,-0.6716428,-0.4285961,-0.2241128,0.112404324,1.6493349,1.0750828,-0.19661276,1.4596677,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,1.5485909,-0.2335685,-0.5758652,1.8472145,0.013864466,-0.8317671,0.919235,-0.22330509,-0.2556622,-0.072919846
302480,1.0460882,-0.24170277,2.281354,-0.21509846,-0.13876878,-0.12997864,-0.37333798,4.5293717,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.06858503,-0.1802945,1.6005081,-0.105611734,-0.4285961,-0.2241128,0.112404324,-0.31841472,-0.42627013,0.7428407,-0.57820106,0.87129,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,0.53704447,-0.44609973,-0.2335685,-0.076716036,-0.2585857,0.013864466,0.7086994,-1.5374978,-0.22330509,-0.2556622,-0.072919846
516328,-0.2570213,0.5728807,-0.31645778,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.07174149,-0.6716428,-0.4285961,-0.2241128,-1.2088159,1.8461099,2.3031464,-0.06040363,1.094849,0.24012277,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,1.7480599,-0.2335685,-0.5758652,2.0577946,-1.0802006,-0.28219593,-0.016756015,-0.22330509,-0.2556622,-0.072919846
21335,-0.59882057,-0.10593886,-0.7041909,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.1802945,-0.61619484,-0.3636553,-0.4285961,-0.2241128,-1.2088159,0.6654601,1.1501505,0.25541744,0.5637249,-0.35874042,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.37743002,0.55124557,-0.2335685,0.21907602,0.7943144,0.013864466,0.008079206,1.8986368,-0.22330509,-0.2556622,-0.072919846
102309,-0.36383358,-0.51323056,-0.16136456,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.017109161,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.26012468,-0.1802945,-0.4217472,-0.20623948,-0.4285961,-0.2241128,0.112404324,-0.51518965,-0.7265407,0.35809308,-0.15251471,0.48509085,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,-0.07260519,-1.0445069,0.94764334,-0.5758652,-0.46916574,3.2960594,-1.17187,0.919235,0.8484851,-0.2556622,-0.072919846
445632,0.4906645,-0.92052233,1.5058877,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,2.011508,0.55540264,-0.3530344,-0.28930125,-0.16986519,1.0547141,-0.1802945,0.4338223,1.5458671,-0.4285961,-0.2241128,0.112404324,-1.1055146,-1.1769466,0.84642464,-1.4971685,0.9448564,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.6639124,-0.27889544,0.53704447,-0.24663068,-0.2335685,1.3753542,-1.1009058,3.2960594,-0.068261355,-0.8172186,-0.22330509,-0.2556622,-0.072919846
27034,-0.23565885,-0.24170277,-0.0062713195,-0.21509846,-0.13876878,-0.12997864,-1.0807016,0.017109161,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.032851968,-0.6716428,-0.4285961,-0.2241128,-1.2088159,0.46868518,0.9249476,0.16766815,-0.2400653,0.6415397,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,0.5837344,0.013864466,0.2744149,0.07218433,-0.22330509,-0.2556622,-0.072919846
80256,-0.19293395,-0.24170277,0.032501988,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.91956174,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.17794725,-0.1802945,-0.14952055,-0.07891216,-0.4285961,-0.2241128,0.112404324,-0.31841472,-0.42627013,0.26520056,-0.45057416,0.57146966,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,0.23221964,-0.44609973,-0.2335685,0.19068527,-0.2585857,0.013864466,0.23712812,-0.21848981,-0.22330509,-0.2556622,-0.072919846
276899,0.12750283,2.7451031,-0.23891117,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,-0.32242018,1.3956746,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.04951289,0.39493278,-0.6716428,0.3785505,-0.2241128,1.4336245,1.8461099,1.3753535,0.32049856,2.280561,0.2610229,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,-0.04800568,0.013864466,0.49028707,-0.841042,-0.22330509,-0.2556622,-0.072919846
138717,1.0033634,0.43711677,2.0099409,-0.21509846,-0.13876878,-0.12997864,1.7487528,0.017109161,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.39729476,0.6623326,1.0171652,0.2890521,1.4177208,2.047467,0.112404324,0.6654601,0.32440633,1.3356167,0.9882305,1.0089546,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,15.6937275,-0.009524341,-0.72996825,-0.27889544,2.3659935,0.55124557,-0.2335685,0.32976407,0.7943144,0.013864466,0.969519,-1.1284516,-0.22330509,-0.2556622,-0.072919846
135878,-0.8338075,-0.51323056,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-1.0050901,-0.6716428,-0.4285961,-0.2241128,-1.2088159,0.07513522,0.4745417,-1.881364,-0.15251471,-2.4449024,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,-0.04716162,-0.2335685,-0.5758652,0.16257435,0.013864466,-0.1191702,1.349665,-0.22330509,-0.2556622,-0.072919846
506868,0.7470139,-1.1920502,-0.045044627,1.1755371,-0.13876878,-0.12997864,-0.37333798,0.017109161,0.84454393,0.55540264,1.7101827,1.6237794,-0.16986519,2.369553,0.04951289,0.04492708,3.081551,0.1372386,0.3437822,0.112404324,-1.4990646,-1.4772172,1.7942975,-1.3059233,0.4503682,-1.0827192,3.2097104,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,0.5884504,1.7563437,-0.6455688,-0.2335685,0.31390834,-1.5220658,3.2960594,1.231363,-0.6580693,-0.22330509,-0.2556622,-0.072919846
145641,-0.7056328,0.16558896,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.8106425,-0.6716428,-0.4285961,-0.2241128,0.112404324,0.46868518,0.024135765,-1.2097652,0.31008756,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,0.5837344,-1.0802006,-1.0873725,0.8882006,-0.22330509,-0.2556622,-0.072919846
391261,-0.04339679,-0.7847584,0.4977817,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.1802945,-0.032851968,-0.4974652,-0.25008488,0.3437822,-1.2088159,-0.31841472,0.024135765,-0.15313606,-0.706507,0.8095039,-1.0827192,-0.22325253,-0.06929124,-0.11634927,5.6515603,11.515635,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.37743002,-1.243976,-0.040740907,-0.45074204,-0.2585857,-1.0802006,1.0155683,-0.5143141,-0.059032418,-0.2556622,-0.072919846
382965,1.3238002,-0.6489945,1.4283412,0.7557226,-0.13876878,7.693571,0.3340256,0.017109161,2.011508,-0.2848693,1.7101827,0.6672391,-0.16986519,0.5616496,0.04951289,1.7949557,0.36321405,0.06841768,0.3437822,-1.2088159,-0.12163975,0.39060494,1.5588763,-0.45045424,0.8445556,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,2.2623825,0.5884504,1.4515189,0.9501837,-0.2335685,-0.07713965,-0.04800568,0.013864466,0.9234898,-1.3178601,-0.22330509,-0.2556622,-0.072919846
53356,-0.6629079,-0.51323056,-0.7429642,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.77175295,-0.6716428,-0.4285961,-0.2241128,0.112404324,-0.7119646,-0.7265407,-1.2423773,-0.774312,-0.33997253,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.68225485,-0.8450379,-0.2335685,-0.5758652,-0.6797458,0.013864466,-0.5645433,0.86117095,-0.22330509,-0.2556622,-0.072919846
314433,0.25567755,1.387464,0.38146177,-0.21509846,-0.13876878,-0.12997864,1.0413892,0.91956174,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.06858503,-0.1802945,0.4338223,0.17740373,-0.4285961,-0.2241128,1.4336245,0.2719102,0.24933873,0.6947842,1.3076856,0.7434318,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,0.53704447,0.15230744,-0.2335685,0.58431923,-0.46916574,0.013864466,0.091369376,-0.73480296,-0.22330509,3.9114115,-0.072919846
158893,-0.47064584,1.6589918,-1.0143774,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.4217472,-0.6716428,-0.4285961,-0.2241128,1.4336245,0.46868518,0.4745417,-0.8740454,1.023628,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,-0.2585857,0.013864466,-1.17187,0.06424311,-0.22330509,-0.2556622,-0.072919846
261903,-0.29974622,0.029825043,-0.20013787,-0.21509846,-0.13876878,-0.12997864,-1.0807016,0.91956174,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.10369204,-0.18841007,-0.6716428,-0.047443543,-0.2241128,-1.2088159,0.86223507,1.3753535,-0.22211654,0.5757572,0.24636729,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.68225485,-0.44609973,-0.2335685,-0.5758652,1.0048945,0.013864466,-0.1637076,-0.037005797,-0.22330509,-0.2556622,-0.072919846
416958,-0.87653244,-0.7847584,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.26012468,-0.1802945,-1.1606482,0.32565,-0.4285961,-0.2241128,-1.2088159,-0.31841472,0.024135765,-1.3421735,0.047285035,-2.4449024,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.07260519,-0.8450379,1.1293682,-0.5758652,-0.2585857,0.013864466,-1.1371657,2.4616737,0.93780094,-0.2556622,-0.072919846
429237,0.2343151,-1.463578,1.1957012,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,1.428026,-0.2848693,-0.3530344,-0.28930125,-0.16986519,1.3834238,-0.1802945,-0.18841007,2.5602355,-0.4285961,-0.2241128,-1.2088159,-1.1055146,-1.101879,0.79792166,-2.366118,0.8578786,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,1.7563437,-0.8450379,-0.2335685,2.1974897,-1.1009058,-1.0802006,-0.5228476,-0.5152126,-0.22330509,-0.2556622,-0.072919846
37866,-0.23565885,-0.24170277,-0.20013787,-0.13638325,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.84454393,-0.2848693,1.7101827,0.6672391,-0.16986519,-0.09576982,-0.1802945,-0.30507866,0.14965717,-0.4285961,0.0598347,0.112404324,-0.31841472,-0.42627013,-0.13332815,-1.3373553,0.17678273,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,0.5884504,0.23221964,-0.44609973,-0.2335685,0.3997445,-0.2585857,0.013864466,-0.5645433,0.07218433,-0.22330509,-0.2556622,-0.072919846
240560,0.6188392,-0.51323056,1.5834343,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,0.26106188,0.55540264,-0.3530344,-0.28930125,-0.16986519,-0.09576982,-0.1802945,1.2893919,-0.2113538,-0.4285961,-0.2241128,0.112404324,-0.7119646,-0.7265407,0.38394326,-0.15251471,0.7755647,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.07260519,0.75071466,-0.2335685,-0.15501396,-0.6797458,0.013864466,0.2163051,-1.1774478,-0.22330509,-0.2556622,-0.072919846
226582,-0.59882057,0.8444085,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.46833542,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.6939739,-0.6716428,-0.4285961,-0.2241128,0.112404324,1.45256,0.7748122,-0.5042133,1.0271235,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,-0.8450379,-0.2335685,-0.5758652,1.6366345,-1.0802006,-0.256208,0.9457051,-0.22330509,-0.2556622,-0.072919846
249190,-0.32110867,0.16558896,-0.31645778,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.32242018,0.55540264,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.027089573,-0.30507866,-0.6716428,0.34992823,-0.2241128,1.4336245,-0.31841472,-0.76407456,-0.7273542,-0.08581155,0.21217313,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-0.44609973,-0.2335685,-0.5758652,-0.2585857,0.013864466,1.3341517,-0.13394627,-0.22330509,-0.2556622,-0.072919846
214665,-0.4492834,-0.6489945,-0.31645778,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.32242018,0.55540264,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.04951289,-0.5773053,-0.6716428,0.910086,-0.2241128,0.112404324,-0.7119646,-0.876676,-0.21223184,-1.3796072,0.4037273,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,-0.8450379,-0.2335685,-0.5758652,-0.6797458,-1.0802006,-0.5645433,0.5680187,-0.22330509,-0.2556622,-0.072919846
85388,-0.96198225,-1.7351059,-0.89805746,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.10369204,-1.3162062,-0.05566783,0.64759934,-0.2241128,-1.2088159,-1.4990646,-1.552285,-3.7326396,-4.552131,-0.9140444,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.37743002,-1.4434451,-0.2335685,1.2127525,-1.5220658,-1.0802006,-3.1153154,1.1839383,-0.22330509,-0.2556622,-0.072919846
444891,1.9433113,-0.6489945,-0.8592841,3.0647025,-0.13876878,-0.12997864,1.0413892,0.46833542,0.84454393,-0.2848693,1.7101827,0.6672391,-0.16986519,3.2735047,-0.1802945,1.6782871,2.4215157,-0.3551993,0.3437822,-1.2088159,-1.1055146,-0.69485366,2.3654997,0.2851437,-1.0341152,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,0.5884504,1.1466942,-0.6455688,-0.2335685,-0.5758652,-1.1009058,-1.0802006,-0.7930083,-1.5008985,-0.22330509,-0.2556622,-0.072919846
